hgnc_id	gene_symbol	mean_depmap_gene_effect_score	depmap_essential_05	depmap_essential_1	mgi_id	viability_impc	viability_mgi	viability_combined	lof_oe	lof_oe_lower	lof_oe_upper	shet_rgcme_mean	shet_rgcme_lower	shet_rgcme_upper	omim_description	omim_mendelian_phenotype_molecular_basis_known	mode_of_inheritance
HGNC:25481	TRMU	0.077	n	n	MGI:1919276	-	lethal	lethal	1.0064	0.799	1.277	0.00987264862783679	0.00847066592938196	0.011507952800708	Liver failure, transient infantile, 613070 (3)|{Deafness, mitochondrial, modifier of}, 580000 (3)	Liver failure, transient infantile	Autosomal recessive
HGNC:30813	TRNAU1AP	-0.39	n	n	MGI:1919037	-	lethal	lethal	0.69867	0.524	0.943	0.0202587276154942	0.0164290169002828	0.0250569555598346	-	-	-
HGNC:34348	TRNP1	-0.176	n	n	MGI:1916789	viable	-	viable	2.2916	1.3	1.979	0.0180160266292369	0.0121942370580973	0.0265659337567276	-	-	-
HGNC:17341	TRNT1	-1.415	y	y	MGI:1917297	-	viable	viable	0.94402	0.73	1.233	0.00350386706919005	0.00319289787521286	0.003843101245265	Retinitis pigmentosa and erythrocytic microcytosis, 616959 (3)|Sideroblastic anemia with B-cell immunodeficiency, periodic fevers, and developmental delay, 616084 (3)	Retinitis pigmentosa and erythrocytic microcytosis|Sideroblastic anemia with B-cell immunodeficiency, periodic fevers, and developmental delay	Autosomal recessive
HGNC:12326	TRO	0.094	n	n	MGI:1928994	-	lethal	lethal	NA	NA	NA	0.0223843888177422	0.0177917943176967	0.0280292077454226	-	-	-
HGNC:12327	TROAP	-0.343	n	n	-	-	-	-	0.73671	0.6	0.909	0.0143611731151969	0.0126978371314776	0.0162183603574497	-	-	-
HGNC:497	TRPA1	0.009	n	n	MGI:3522699	viable	viable	viable	0.88382	0.737	1.064	NA	NA	NA	?Episodic pain syndrome, familial, 1, 615040 (3)	-	-
HGNC:12333	TRPC1	-0.094	n	n	MGI:109528	viable	viable	viable	0.48518	0.373	0.636	0.0277809193358382	0.0235718761742334	0.0327570524016102	-	-	-
HGNC:12335	TRPC3	0.026	n	n	MGI:109526	lethal	lethal	lethal	0.5924	0.47	0.752	0.0278548428030081	0.0234537570185397	0.0331931216425632	?Spinocerebellar ataxia 41, 616410 (3)	-	-
HGNC:12336	TRPC4	0.036	n	n	MGI:109525	-	viable	viable	0.4804	0.38	0.611	0.0534602966240833	0.0433630885569217	0.0659048338500151	-	-	-
HGNC:16181	TRPC4AP	-0.052	n	n	MGI:1930751	-	viable	viable	0.43543	0.338	0.565	0.0262995306127502	0.0226818034158907	0.0305145492413017	-	-	-
HGNC:12337	TRPC5	0.047	n	n	MGI:109524	viable	viable	viable	NA	NA	NA	0.15074190657539	0.0905061923212433	0.246546641416772	-	-	-
HGNC:40593	TRPC5OS	-0.194	n	n	-	-	-	-	NA	NA	NA	NA	NA	NA	-	-	-
HGNC:12338	TRPC6	-0.021	n	n	MGI:109523	viable	viable	viable	0.55713	0.441	0.709	0.0208732288968404	0.0179762980423885	0.0242151644563822	Glomerulosclerosis, focal segmental, 2, 603965 (3)	Glomerulosclerosis, focal segmental, 2	Autosomal dominant
HGNC:20754	TRPC7	-0.123	n	n	MGI:1349470	-	viable	viable	0.46132	0.359	0.597	0.0436421819084281	0.0354443065829838	0.0536076072189813	-	-	-
HGNC:7146	TRPM1	-0.076	n	n	MGI:1330305	viable	viable	viable	0.7182	0.615	0.84	0.00980157928440197	0.00907867981878206	0.0105747096781608	Night blindness, congenital stationary (complete), 1C, autosomal recessive, 613216 (3)	Night blindness, congenital stationary (complete), 1C, autosomal recessive	-
HGNC:12339	TRPM2	-0.043	n	n	MGI:1351901	viable	viable	viable	0.91877	0.807	1.048	NA	NA	NA	-	-	-
HGNC:17992	TRPM3	0.163	n	n	MGI:2443101	viable	viable	viable	0.39419	0.325	0.48	0.0403230318761896	0.034841961026549	0.0465536517978797	?Cataract 50 with or without glaucoma, 620253 (3)|Neurodevelopmental disorder with hypotonia, dysmorphic facies, and skeletal anomalies, with or without seizures, 620224 (3)	Neurodevelopmental disorder with hypotonia, dysmorphic facies, and skeletal anomalies, with or without seizures	Autosomal dominant
HGNC:17993	TRPM4	-0.147	n	n	MGI:1915917	-	viable	viable	0.93505	0.807	1.085	NA	NA	NA	Erythrokeratodermia variabilis et progressiva 6, 618531 (3)|Progressive familial heart block, type IB, 604559 (3)	Erythrokeratodermia variabilis et progressiva 6|Progressive familial heart block, type IB	Autosomal dominant
HGNC:14323	TRPM5	-0.013	n	n	MGI:1861718	-	viable	viable	NA	NA	NA	0.00542659792846294	0.00507277725833044	0.00579272108388832	-	-	-
HGNC:17995	TRPM6	-0.044	n	n	MGI:2675603	-	lethal	lethal	0.41827	0.354	0.495	0.02716034238536	0.0245102552587639	0.0301006099465975	Hypomagnesemia 1, intestinal, 602014 (3)	Hypomagnesemia 1, intestinal	Autosomal recessive
HGNC:17994	TRPM7	-0.797	y	n	MGI:1929996	lethal	lethal	lethal	0.57897	0.493	0.681	0.0350593790502261	0.0311444444162824	0.0394680916259176	{Amyotrophic lateral sclerosis-parkinsonism/dementia complex, susceptibility to}, 105500 (3)	-	-
HGNC:17961	TRPM8	-0.111	n	n	MGI:2181435	-	viable	viable	0.79035	0.663	0.946	0.00794067702544722	0.00737805611529719	0.00854510380679659	-	-	-
HGNC:12340	TRPS1	0.064	n	n	MGI:1927616	lethal	lethal	lethal	0.057628	0.031	0.114	0.189090904291156	0.125642168762469	0.286029866568783	Trichorhinophalangeal syndrome, type I, 190350 (3)|Trichorhinophalangeal syndrome, type III, 190351 (3)	Trichorhinophalangeal syndrome, type I|Trichorhinophalangeal syndrome, type III	Autosomal dominant
HGNC:20316	TRPT1	-0.018	n	n	-	-	-	-	0.8679	0.623	1.23	0.0102360350484194	0.00866875574092056	0.0120360002438712	-	-	-
HGNC:12716	TRPV1	-0.059	n	n	MGI:1341787	-	viable	viable	1.0479	0.877	1.258	0.0068621323004651	0.00629889884034571	0.00748681498095523	-	-	-
HGNC:18082	TRPV2	-0.096	n	n	MGI:1341836	-	viable	viable	0.63104	0.51	0.785	0.00634380220734618	0.00588282794626413	0.00683459910258477	-	-	-
HGNC:18084	TRPV3	0.059	n	n	MGI:2181407	-	viable	viable	1.026	0.856	1.236	0.003384364317744	0.00318670666377382	0.00359509977073298	?Palmoplantar keratoderma, nonepidermolytic, focal 2, 616400 (3)|Olmsted syndrome 1, 614594 (3)	Olmsted syndrome 1	Autosomal dominant
HGNC:18083	TRPV4	-0.143	n	n	MGI:1926945	-	viable	viable	0.66251	0.535	0.824	0.00395702352922068	0.0037068417840644	0.00422537389855677	?Avascular necrosis of femoral head, primary, 2, 617383 (3)|Brachyolmia type 3, 113500 (3)|Digital arthropathy-brachydactyly, familial, 606835 (3)|Hereditary motor and sensory neuropathy, type IIc, 606071 (3)|Metatropic dysplasia, 156530 (3)|Neuronopathy, distal hereditary motor, autosomal dominant 8, 600175 (3)|Parastremmatic dwarfism, 168400 (3)|SED, Maroteaux type, 184095 (3)|Scapuloperoneal spinal muscular atrophy, 181405 (3)|Spondylometaphyseal dysplasia, Kozlowski type, 184252 (3)|[Sodium serum level QTL 1], 613508 (3)	Brachyolmia type 3|Digital arthropathy-brachydactyly, familial|Hereditary motor and sensory neuropathy, type IIc|Metatropic dysplasia|Neuronopathy, distal hereditary motor, autosomal dominant 8|Parastremmatic dwarfism|SED, Maroteaux type|Scapuloperoneal spinal muscular atrophy|Spondylometaphyseal dysplasia, Kozlowski type	Autosomal dominant
HGNC:3145	TRPV5	-0.012	n	n	MGI:2429764	-	viable	viable	0.81612	0.664	1.008	0.0107328078681688	0.00960318592679438	0.0120152948994028	-	-	-
HGNC:14006	TRPV6	-0.059	n	n	MGI:1927259	-	viable	viable	0.49207	0.382	0.638	0.0270356037536005	0.0227143108271139	0.0322148704995433	Hyperparathyroidism, transient neonatal, 618188 (3)	Hyperparathyroidism, transient neonatal	Autosomal recessive
HGNC:12347	TRRAP	-1.263	y	y	MGI:2153272	lethal	lethal	lethal	0.087821	0.067	0.115	0.669467252078352	0.459211609175897	0.937288977470481	?Deafness, autosomal dominant 75, 618778 (3)|Developmental delay with or without dysmorphic facies and autism, 618454 (3)	Developmental delay with or without dysmorphic facies and autism	Autosomal dominant
HGNC:16060	TRUB1	0.041	n	n	MGI:1919383	viable	viable	viable	0.62468	0.399	1.012	0.00688279090966577	0.00603884495254953	0.00784699268106347	-	-	-
HGNC:17170	TRUB2	-0.24	n	n	MGI:2442186	lethal	lethal	lethal	0.92559	0.7	1.238	0.00665465265678222	0.00578576138407741	0.00767631883318901	-	-	-
HGNC:30636	TSACC	-0.192	n	n	-	-	-	-	0.48065	0.25	1.01	0.00841538624652692	0.00609066902533479	0.0116126387701739	-	-	-
HGNC:13922	TSBP1	0.069	n	n	MGI:3039565	-	viable	viable	0.75405	0.53	1.096	0.00938088405781185	0.00840605486165486	0.0104507046983207	-	-	-
HGNC:12362	TSC1	-0.031	n	n	MGI:1929183	-	lethal	lethal	0.15616	0.109	0.227	0.191575047132811	0.130864720443575	0.281139325665594	Focal cortical dysplasia, type II, somatic, 607341 (3)|Lymphangioleiomyomatosis, 606690 (3)|Tuberous sclerosis-1, 191100 (3)	Lymphangioleiomyomatosis|Tuberous sclerosis-1	-|Autosomal dominant
HGNC:12363	TSC2	-0.028	n	n	MGI:102548	-	lethal	lethal	0.14936	0.11	0.204	0.0543164158006925	0.0459203251588225	0.0643010325573529	?Focal cortical dysplasia, type II, somatic, 607341 (3)|Lymphangioleiomyomatosis, somatic, 606690 (3)|Tuberous sclerosis-2, 613254 (3)	Tuberous sclerosis-2	Autosomal dominant
HGNC:16826	TSC22D1	-0.023	n	n	MGI:109127	-	viable	viable	0.11408	0.068	0.199	0.106720417750451	0.0711682406675729	0.160224858806833	-	-	-
HGNC:29095	TSC22D2	-0.393	n	n	-	-	-	-	0.10528	0.054	0.221	0.0197436395101296	0.0162300828318543	0.0240059944049291	-	-	-
HGNC:3051	TSC22D3	-0.004	n	n	MGI:1196284	-	viable	viable	NA	NA	NA	0.0786115379735358	0.0351994078200107	0.172697355637409	-	-	-
HGNC:21696	TSC22D4	-0.046	n	n	-	-	-	-	0.25845	0.134	0.543	0.0995871160680899	0.0535094364069013	0.184790456860835	-	-	-
HGNC:28422	TSEN2	-0.602	y	n	-	-	-	-	0.95867	0.763	1.213	0.00830307691802238	0.00743896259429312	0.00924703066900253	Pontocerebellar hypoplasia type 2B, 612389 (3)	Pontocerebellar hypoplasia type 2B	Autosomal recessive
HGNC:16791	TSEN15	0.142	n	n	-	-	-	-	0.59496	0.337	1.117	0.0378347593208137	0.0245428445485916	0.0584585770665774	Pontocerebellar hypoplasia, type 2F, 617026 (3)	Pontocerebellar hypoplasia, type 2F	Autosomal recessive
HGNC:15506	TSEN34	-0.457	n	n	-	-	-	-	0.83083	0.604	1.16	0.0120183872795161	0.00992590635749543	0.0145749348571689	?Pontocerebellar hypoplasia type 2C, 612390 (3)	-	-
HGNC:27561	TSEN54	-0.79	y	n	MGI:1923515	lethal	lethal	lethal	1.0058	0.809	1.259	0.0119451265180609	0.0104393989948501	0.013675710960226	?Pontocerebellar hypoplasia type 5, 610204 (3)|Pontocerebellar hypoplasia type 2A, 277470 (3)|Pontocerebellar hypoplasia type 4, 225753 (3)	Pontocerebellar hypoplasia type 2A|Pontocerebellar hypoplasia type 4	Autosomal recessive
HGNC:12367	TSFM	-0.362	n	n	MGI:1913649	lethal	lethal	lethal	0.8785	0.653	1.198	0.00367397839816963	0.00330306653766516	0.00409112429421033	Combined oxidative phosphorylation deficiency 3, 610505 (3)	Combined oxidative phosphorylation deficiency 3	Autosomal recessive
HGNC:15971	TSG101	-1.167	y	y	MGI:106581	lethal	lethal	lethal	0.4345	0.296	0.652	0.0599941947047624	0.043019885038426	0.0834531547303835	-	-	-
HGNC:14927	TSGA10	-0.193	n	n	MGI:2685063	-	viable	viable	0.44986	0.341	0.599	0.0254473489819186	0.0222068423274304	0.0290749611082911	?Spermatogenic failure 26, 617961 (3)	-	-
HGNC:26555	TSGA10IP	-0.246	n	n	-	-	-	-	1.0608	0.866	1.306	NA	NA	NA	-	-	-
HGNC:12369	TSGA13	0.003	n	n	MGI:1891413	viable	viable	viable	1.0247	0.787	1.348	0.00126357572851502	0.00118664443376901	0.00134490759171766	-	-	-
HGNC:12372	TSHB	-0.173	n	n	MGI:98848	-	viable	viable	0.88797	0.534	1.534	0.00523914339074224	0.00398593089581242	0.0068645495156125	Hypothyroidism, congenital, nongoitrous 4, 275100 (3)	Hypothyroidism, congenital, nongoitrous 4	Autosomal recessive
HGNC:12373	TSHR	0.129	n	n	MGI:98849	-	lethal	lethal	0.79831	0.634	1.013	0.00272694513810267	0.00254265582281532	0.0029261388551578	Hyperthyroidism, familial gestational, 603373 (3)|Hyperthyroidism, nonautoimmune, 609152 (3)|Hypothyroidism, congenital, nongoitrous, 1 275200 (3)|Thyroid adenoma, hyperfunctioning, somatic (3)|Thyroid carcinoma with thyrotoxicosis, somatic (3)	Hyperthyroidism, familial gestational|Hyperthyroidism, nonautoimmune	Autosomal dominant
HGNC:10669	TSHZ1	0.068	n	n	MGI:1346031	-	lethal	lethal	0.1788	0.114	0.29	0.2260744782302	0.122322897543163	0.408994161837634	Aural atresia, congenital, 607842 (3)	Aural atresia, congenital	Autosomal dominant
HGNC:13010	TSHZ2	-0.003	n	n	MGI:2153084	subviable	lethal	lethal	0.28219	0.199	0.406	0.178945603140863	0.111431218653776	0.286891317012451	-	-	-
HGNC:30700	TSHZ3	0.072	n	n	MGI:2442819	-	lethal	lethal	0.15529	0.095	0.263	0.376874200780775	0.179038292132883	0.754229419944544	-	-	-
HGNC:30719	TSKS	-0.038	n	n	MGI:1347560	viable	viable	viable	0.42071	0.306	0.588	0.0344098136690848	0.0276698750731638	0.0426406946800954	-	-	-
HGNC:28850	TSKU	-0.025	n	n	MGI:2443855	-	viable	viable	0.46251	0.252	0.913	0.0596487353775745	0.0327264183903252	0.106176938237835	-	-	-
HGNC:30743	TSLP	0.012	n	n	MGI:1855696	viable	viable	viable	0.90148	0.586	1.431	0.00618541338344529	0.00488220842967848	0.00782945046961757	-	-	-
HGNC:12379	TSN	-0.056	n	n	MGI:109263	-	viable	viable	0.11963	0.053	0.309	0.25672396757114	0.119053253215828	0.543669596151007	-	-	-
HGNC:26437	TSNARE1	-0.007	n	n	-	-	-	-	0.81437	0.647	1.033	0.00503433954800816	0.00462654898171745	0.00547514086919117	-	-	-
HGNC:12380	TSNAX	-0.061	n	n	MGI:1855672	-	viable	viable	0.39159	0.245	0.648	0.0918496710292749	0.0553024156189954	0.150816597424133	-	-	-
HGNC:18586	TSNAXIP1	-0.048	n	n	MGI:1919486	-	viable	viable	1.029	0.866	1.227	NA	NA	NA	-	-	-
HGNC:20657	TSPAN1	-0.143	n	n	-	-	-	-	0.80692	0.58	1.143	0.0151760632985996	0.0119388491059039	0.0192498989965838	-	-	-
HGNC:20659	TSPAN2	0.052	n	n	MGI:1917997	-	viable	viable	0.8506	0.615	1.196	0.0200416249860362	0.0161160194500015	0.0248863867837739	-	-	-
HGNC:17752	TSPAN3	0.101	n	n	MGI:1928098	-	viable	viable	0.39326	0.23	0.71	0.0294722844484511	0.0209058097756333	0.0413961196093724	-	-	-
HGNC:11859	TSPAN4	-0.011	n	n	-	-	-	-	1.2358	0.953	1.618	0.00546160340245396	0.00478885031937491	0.00622714891879164	-	-	-
HGNC:17753	TSPAN5	-0.055	n	n	MGI:1928096	viable	viable	viable	0.23352	0.136	0.421	0.0684079072475349	0.044837091176726	0.10311375051125	-	-	-
HGNC:11858	TSPAN6	0.041	n	n	MGI:1926264	-	viable	viable	NA	NA	NA	0.0665933547953299	0.0370207601036923	0.118860782269055	-	-	-
HGNC:11854	TSPAN7	0.024	n	n	MGI:1298407	-	viable	viable	NA	NA	NA	NA	NA	NA	Intellectual developmental disorder, X-linked 58, 300210 (3)	Intellectual developmental disorder, X-linked 58	X-linked recessive
HGNC:11855	TSPAN8	-0.036	n	n	MGI:2384918	viable	viable	viable	0.61555	0.424	0.913	0.0198120109015272	0.0154639594850152	0.0253742053488243	-	-	-
HGNC:21640	TSPAN9	-0.095	n	n	MGI:1924558	viable	viable	viable	0.55116	0.372	0.837	0.0251763777248903	0.0191780624971688	0.0327628870060106	-	-	-
HGNC:29942	TSPAN10	0.322	n	n	-	-	-	-	0.88221	0.554	1.455	0.0159595129374422	0.0117356025657668	0.0217918965069871	-	-	-
HGNC:30795	TSPAN11	-0.143	n	n	MGI:1915748	viable	viable	viable	0.80595	0.59	1.118	0.0212851924614904	0.0165664392451704	0.0273806823794412	-	-	-
HGNC:21641	TSPAN12	0.068	n	n	MGI:1889818	-	viable	viable	0.43148	0.291	0.655	0.0352762216950483	0.0253901532544817	0.0491878965548092	Exudative vitreoretinopathy 5, 613310 (3)	Exudative vitreoretinopathy 5	Autosomal dominant
HGNC:21643	TSPAN13	0.082	n	n	MGI:1913359	viable	viable	viable	0.71748	0.466	1.141	0.0548411844402453	0.036978205080149	0.0803534633606523	-	-	-
HGNC:23303	TSPAN14	0	n	n	MGI:1196325	lethal	lethal	lethal	0.44523	0.297	0.686	0.0521549115661899	0.0355266610040234	0.0760155780316645	-	-	-
HGNC:23298	TSPAN15	-0.044	n	n	MGI:1917673	subviable	lethal	lethal	0.60438	0.413	0.907	0.0177416137339877	0.01425456258248	0.0219823409910913	-	-	-
HGNC:30725	TSPAN16	-0.053	n	n	-	-	-	-	0.81863	0.58	1.179	0.0024043319094922	0.00215960300175478	0.00267403238494896	-	-	-
HGNC:13594	TSPAN17	-0.005	n	n	MGI:1921507	viable	viable	viable	0.82999	0.633	1.1	0.00711013522531679	0.0062992193480345	0.0080183250423439	-	-	-
HGNC:20660	TSPAN18	0.043	n	n	MGI:1917186	viable	viable	viable	0.50015	0.329	0.782	0.0337924387825878	0.0243031973610674	0.0474391133957053	-	-	-
HGNC:31886	TSPAN19	0.075	n	n	-	-	-	-	1.4313	0.941	1.907	0.00127093299525472	0.00119282804595514	0.00135641166166146	-	-	-
HGNC:10539	TSPAN31	-0.26	n	n	-	-	-	-	0.60862	0.411	0.924	0.0210452875251092	0.0157224595638472	0.0281159140927502	-	-	-
HGNC:13410	TSPAN32	0.018	n	n	MGI:1350360	viable	viable	viable	1.2661	0.979	1.651	0.00406395426931318	0.00370480148311366	0.00445613971977976	-	-	-
HGNC:28743	TSPAN33	0.106	n	n	MGI:1919012	-	viable	viable	0.6236	0.445	0.89	0.0107402941840036	0.00912801687864049	0.012659418542913	-	-	-
HGNC:1268	TSPEAR	0.012	n	n	-	-	-	-	0.95081	0.782	1.162	NA	NA	NA	?Deafness, autosomal recessive 98, 614861 (3)|Ectodermal dysplasia 14, hair/tooth type with or without hypohidrosis, 618180 (3)|Tooth agenesis, selective, 10, 620173 (3)	Ectodermal dysplasia 14, hair/tooth type with or without hypohidrosis|Tooth agenesis, selective, 10	Autosomal recessive
HGNC:1158	TSPO	0.027	n	n	MGI:88222	viable	viable	viable	1.351	0.906	1.872	0.00558778679088032	0.00453551596955915	0.00687004835521299	-	-	-
HGNC:21256	TSPO2	0.025	n	n	MGI:1917276	-	viable	viable	1.1373	0.799	1.641	0.0117217086644341	0.00882197832330948	0.0155170586601295	-	-	-
HGNC:16831	TSPOAP1	-0.045	n	n	MGI:2450877	viable	viable	viable	0.47971	0.402	0.573	0.0455271468661464	0.0396249949479035	0.0523899784891214	?Dystonia 22, adult-onset, 620456 (3)|Dystonia 22, juvenile-onset, 620453 (3)	Dystonia 22, juvenile-onset	Autosomal recessive
HGNC:12381	TSPY1	NA	-	-	-	-	-	-	NA	NA	NA	NA	NA	NA	-	-	-
HGNC:23924	TSPY2	NA	-	-	-	-	-	-	NA	NA	NA	NA	NA	NA	-	-	-
HGNC:33876	TSPY3	NA	-	-	-	-	-	-	NA	NA	NA	NA	NA	NA	-	-	-
HGNC:37287	TSPY4	NA	-	-	-	-	-	-	NA	NA	NA	NA	NA	NA	-	-	-
HGNC:37471	TSPY8	NA	-	-	-	-	-	-	NA	NA	NA	NA	NA	NA	-	-	-
HGNC:37472	TSPY9	NA	-	-	-	-	-	-	NA	NA	NA	NA	NA	NA	-	-	-
HGNC:37473	TSPY10	NA	-	-	-	-	-	-	NA	NA	NA	NA	NA	NA	-	-	-
HGNC:12382	TSPYL1	0.008	n	n	-	-	-	-	0.69562	0.47	1.057	0.029436527898297	0.0217154845214393	0.0402053541453733	Sudden infant death with dysgenesis of the testes syndrome, 608800 (3)	Sudden infant death with dysgenesis of the testes syndrome	Autosomal recessive
HGNC:24358	TSPYL2	0.137	n	n	MGI:106244	-	viable	viable	NA	NA	NA	0.0829451187204412	0.0514319729764884	0.132920085217486	-	-	-
HGNC:21559	TSPYL4	0.03	n	n	MGI:106393	viable	viable	viable	0.93836	0.548	1.644	0.00842936974311572	0.00731287912012221	0.00968949453267728	-	-	-
HGNC:29367	TSPYL5	-0.256	n	n	-	-	-	-	NA	NA	NA	NA	NA	NA	-	-	-
HGNC:14521	TSPYL6	0.055	n	n	-	-	-	-	0	0	1.764	NA	NA	NA	-	-	-
HGNC:25542	TSR1	-1.291	y	y	-	-	-	-	0.87058	0.727	1.047	0.00599866228940463	0.00555155074560238	0.00648014127955423	-	-	-
HGNC:25455	TSR2	-1.63	y	y	-	-	-	-	NA	NA	NA	0.484020882013736	0.13531499765259	0.950951834130757	?Diamond-Blackfan anemia 14 with mandibulofacial dysostosis, 300946 (3)	-	-
HGNC:14175	TSR3	-0.09	n	n	-	-	-	-	1.2327	0.929	1.651	0.00670102951695867	0.00574136821841255	0.00780079329416216	-	-	-
HGNC:12386	TSSC4	0.152	n	n	-	-	-	-	1.3178	0.433	1.914	0.00182684339462479	0.00150502587474821	0.00221607953326852	-	-	-
HGNC:14968	TSSK1B	0.052	n	n	-	-	-	-	0.70659	0.368	1.464	0.00266906246142645	0.0023319261059177	0.00304848736009802	-	-	-
HGNC:11401	TSSK2	-0.144	n	n	-	-	-	-	0.47551	0.292	0.807	0.013389548910712	0.0104438475407572	0.0172141617512459	-	-	-
HGNC:15473	TSSK3	-0.193	n	n	MGI:1929914	-	viable	viable	0.80667	0.545	1.225	0.00721604521416012	0.00583371060786076	0.0089590377798141	-	-	-
HGNC:19825	TSSK4	-0.196	n	n	MGI:1918349	viable	viable	viable	0.72781	0.526	1.024	0.00157318916574212	0.00147209228385891	0.00168218914819504	-	-	-
HGNC:30410	TSSK6	-0.125	n	n	MGI:2148775	-	viable	viable	1.3781	0.803	1.909	0.0205443191989456	0.0127676197608507	0.0326615610283011	-	-	-
HGNC:12388	TST	0.029	n	n	MGI:98852	viable	viable	viable	1.0597	0.771	1.479	0.00777359269708844	0.00645985466164701	0.00935085459025913	-	-	-
HGNC:35410	TSTD1	-0.087	n	n	MGI:3648482	viable	viable	viable	0.48941	0.277	0.919	0.0191133070692523	0.0129110969332865	0.0281247060493634	-	-	-
HGNC:30087	TSTD2	0.009	n	n	-	-	-	-	0.75505	0.564	1.024	0.00121919441992015	0.0011584221553101	0.00128181497249703	-	-	-
HGNC:40910	TSTD3	0.005	n	n	-	-	-	-	1.0859	0.511	1.865	0.00729862592991109	0.00553230494106253	0.00959708440490498	-	-	-
HGNC:19140	TTBK1	-0.141	n	n	MGI:2147036	viable	viable	viable	0.36957	0.28	0.492	0.129649273786407	0.0950680761723866	0.176689338583735	-	-	-
HGNC:19141	TTBK2	-0.021	n	n	MGI:2155779	lethal	lethal	lethal	0.23657	0.173	0.326	0.0875097567023727	0.067281545503644	0.114327006612447	Spinocerebellar ataxia 11, 604432 (3)	Spinocerebellar ataxia 11	Autosomal dominant
HGNC:12391	TTC1	-1.056	y	y	MGI:1914077	lethal	lethal	lethal	0.76625	0.542	1.103	0.0197821177522406	0.0158274309167415	0.0248777650001782	-	-	-
HGNC:12393	TTC3	0.025	n	n	-	-	-	-	0.63096	0.516	0.774	0.00865630086227552	0.00816170100344424	0.00918838507229996	-	-	-
HGNC:12394	TTC4	-0.527	y	n	MGI:1919604	lethal	lethal	lethal	0.62795	0.469	0.852	0.00769763150123117	0.00680743602195853	0.00870299253915357	-	-	-
HGNC:19274	TTC5	-0.165	n	n	MGI:2683584	-	viable	viable	0.79518	0.617	1.035	0.0115121026408629	0.0101278259500844	0.0130688457224801	Neurodevelopmental disorder with cerebral atrophy and variable facial dysmorphism, 619244 (3)	Neurodevelopmental disorder with cerebral atrophy and variable facial dysmorphism	Autosomal recessive
HGNC:19739	TTC6	-0.683	y	n	-	-	-	-	0.81545	0.704	0.946	NA	NA	NA	-	-	-
HGNC:19750	TTC7A	-0.294	n	n	MGI:1920999	lethal	lethal	lethal	1.0197	0.87	1.199	0.010963768698834	0.0098808781148353	0.0121591231490966	Gastrointestinal defects and immunodeficiency syndrome, 243150 (3)	Gastrointestinal defects and immunodeficiency syndrome	Autosomal recessive
HGNC:19858	TTC7B	-0.003	n	n	MGI:2144724	lethal	lethal	lethal	0.2888	0.209	0.403	0.193093431048526	0.129131536451137	0.288285379747715	-	-	-
HGNC:20087	TTC8	0.038	n	n	MGI:1923510	-	lethal	lethal	0.61303	0.474	0.801	0.0193656102664822	0.0162889162180272	0.0231486693888964	?Retinitis pigmentosa 51, 613464 (3)|Bardet-Biedl syndrome 8, 615985 (3)	Bardet-Biedl syndrome 8	Autosomal recessive
HGNC:20267	TTC9	-0.012	n	n	MGI:1916730	-	viable	viable	0.58222	0.378	0.926	0.0283466160827334	0.02080355046426	0.0383504143601548	-	-	-
HGNC:26395	TTC9B	-0.045	n	n	-	-	-	-	0.66424	0.425	1.076	0.01985416769543	0.0141778439941493	0.0275657972696191	-	-	-
HGNC:28432	TTC9C	-0.267	n	n	-	-	-	-	0.62372	0.411	0.975	0.00973402634126815	0.00812110114818038	0.0116607816888101	-	-	-
